symbol,datetime,open,high,low,close,volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,EMA_50,VWAP,PSAR,RSI_14,Stoch_K,Stoch_D,Williams_R,CCI,MFI,Momentum_10,ROC_12,OBV,ADL,Volume_SMA_20,Volume_Ratio,ATR,Volatility_20,BB_Upper,BB_Lower,BB_Middle,BB_Width,BB_Position,MACD,MACD_Signal,MACD_Histogram,Volatility_High_Band,Volatility_Low_Band,High_Exceedance,Low_Exceedance,Distance_To_High_Pct,Distance_To_Low_Pct,Position_In_Range_Pct,Band_Range,Band_Midpoint,High_Band_Stability,Low_Band_Stability,Signal_Long,Signal_Short,Price_Above_High_Band,Price_Below_Low_Band,Band_Width_Normalized,High_Band_Distance_Normalized,Low_Band_Distance_Normalized,High_Band_SMA_5,Low_Band_SMA_5,Band_Range_SMA_5,High_Band_ROC_5,Low_Band_ROC_5
TSLA,2025-05-21 22:00:00,331.9,347.27,331.39,341.04,97113416,342.31000000000006,335.276,309.108,274.92980000000006,,326.7685413485038,306.06114329019744,297.1619884274158,297.1790939623729,331.1460201925641,72.1613832853026,83.39097915344588,81.94636101086759,-16.609020846554124,77.82971833219322,69.19194014390975,56.22000000000003,23.856909388051566,1048436441,1690276487.302599,112253325.6,0.8651272956139484,14.88314285714286,0.5489625037794327,367.4463129864524,250.76968701354758,309.108,116.67662597290484,0.7736794943608963,20.707398058306353,17.441124047383592,3.2662740109227606,343.1482986320434,320.2806816481571,4.121701367956575,0.0,9.219581705994994,90.780418294005,90.780418294005,22.867616983886307,331.7144901401002,0,0,0,0,0,0,0.06705259495626996,0.006181968777983187,0.06087062617828677,350.3760907322586,328.31587955789746,22.060211174361154,-3.5285080894479375,-3.9456219846908933
TSLA,2025-05-22 22:00:00,337.92,343.18,333.21,339.34,84654818,340.182,339.38399999999996,311.8275,276.903,,328.7026119102725,308.5262443374031,298.8166051985632,297.36096169580514,354.9899,75.42168674698793,81.3669262613719,80.1683694507713,-18.633073738628106,67.15037151452651,68.87389732122867,41.079999999999984,22.85135037289115,963781623,1709720773.4831402,108108032.1,0.7830576170482342,14.680285714285718,0.45418857147233277,370.49409656594713,253.1609034340528,311.8275,117.33319313189432,0.7344818142729073,20.176367572869367,17.988172752480747,2.1881948203886203,349.7265291601997,326.7417196173686,0.0,0.0,45.188667501659715,54.811332498340285,54.811332498340285,22.9848095428311,338.23412438878415,0,0,0,0,0,0,0.06773386439214682,0.030608030766192316,0.03712583362595451,350.27900259182223,327.95254333925567,22.32645925256652,-0.13861339530250075,-0.55292486488852
TSLA,2025-05-26 22:00:00,347.35,363.79,347.32,362.89,120146414,344.342,343.835,315.678,279.1612,300.0622,333.96221007792286,312.55319003349337,301.3301296420117,297.73670631817225,333.21,82.46069415603674,99.0300678952473,87.92932443668836,-0.9699321047527039,102.98197011558103,74.48759082874706,44.50999999999999,27.410294220911453,1083928037,1816736431.8547244,106528764.25,1.127830730468649,15.790285714285725,0.5010605723530641,377.21273049296747,254.14326950703256,315.678,123.06946098593491,0.8836207587306784,21.409020044429496,18.672342210870497,2.736677833559,348.0616117831908,327.57097715448594,15.728388216809208,0.0,-72.36666157736481,172.3666615773648,172.3666615773648,20.490634628704868,337.81629446883835,0,0,1,0,1,0,0.056465139928641925,-0.04086193672134579,0.09732707664998771,348.4202515500973,326.33794492225337,22.082306627843934,-2.6007039678341477,-2.405224828946961
TSLA,2025-05-27 22:00:00,364.84,365.0,355.91,356.9,91404309,346.95799999999997,346.118,318.92150000000004,281.539,300.8525,337.4911008351655,315.83813954847153,303.5100420966104,298.02541776428535,333.8216,78.82252072020573,90.53627760252363,90.31109058638094,-9.46372239747637,96.58236198328483,75.14102497807687,22.829999999999984,19.660698719238244,992523728,1745241972.3398721,105653652.05,0.8651315617253195,15.94528571428572,0.5100466251122228,382.02643192003,255.81656807997007,318.92150000000004,126.20986384005994,0.8009154660695014,21.652961286693994,19.2684660260352,2.3844952606587952,371.20510949898784,350.83496272586603,0.0,0.0,70.22585383559094,29.774146164409064,29.774146164409064,20.370146773121803,361.02003611242696,0,0,0,0,0,0,0.05707522211577978,0.04008156205936638,0.016993660056413402,352.7867142187145,330.97542941526825,21.811284803446235,6.249002092694013,7.076940802491097
TSLA,2025-05-28 22:00:00,365.29,367.71,356.0,358.43,88545666,351.71999999999997,347.19300000000004,322.735,284.2014,301.64465,340.71246993744774,318.99309273348814,305.66443236969485,298.30905864084787,335.068736,77.69583866355629,88.05816497233306,92.54150349003466,-11.941835027666935,92.48343348987255,75.34266621205882,10.75,12.579307745461401,1081069394,1693445404.2698467,103632882.5,0.8544167050453315,15.811714285714292,0.483330965219481,385.70410203049084,259.7658979695092,322.735,125.93820406098166,0.7834326586292735,21.719377203959596,19.75864826162008,1.9607289423395144,365.5364265163485,345.3189631782256,2.1735734836514666,0.0,35.14994140213587,64.85005859786412,64.85005859786412,20.21746333812291,355.42769484728706,0,0,0,0,0,0,0.056405611522815924,0.019826539397786194,0.03657907212502973,355.53559511815405,334.14946086482064,21.3861342533334,3.906968787498396,4.817184631445158
TSLA,2025-05-29 22:00:00,355.52,363.68,345.29,346.46,123474938,352.804,347.55699999999996,326.032,286.4134,302.3895,341.5967053316865,321.02767879070836,307.264734171586,298.6445075149691,337.02721184,68.33815248820571,62.19533890766766,80.26326049417479,-37.80466109233234,66.39683457859074,67.14874755681164,3.6399999999999864,3.7088035441673863,957594456,1585681796.0642996,104823680.7,1.1779298072291406,15.53814285714286,0.5065268425313373,386.55190071999414,265.5120992800058,326.032,121.03980143998831,0.6687709311893429,20.569026540978143,19.920723917491696,0.6483026234864475,367.47231770032283,347.28609652894806,0.0,1.9960965289480441,104.09237827097395,-4.0923782709739545,-4.0923782709739545,20.18622117137477,357.37920711463545,0,0,0,1,0,1,0.05826421858619976,0.060648610807374166,-0.0023843922211744073,360.40039893180995,339.55054384097883,20.849855090831092,7.0884859884915175,8.431796367430504
TSLA,2025-06-01 22:00:00,343.5,348.02,333.33,342.69,81873829,353.474,346.828,328.806,288.54200000000003,303.06379999999996,341.76490451142706,322.63229542032093,308.65435709137313,298.8213062700671,367.71,60.563135482749615,50.854449027695935,67.03598430256555,-49.14555097230406,35.97923706567756,61.167963558288676,-7.2900000000000205,-1.4352277956741857,875720627,1608142758.002353,103194638.0,0.793392278773244,14.87671428571429,0.5099122380274389,386.8696077346039,270.74239226539606,328.806,116.12721546920784,0.6195585371086546,19.132609091106133,19.763100952214586,-0.6304918611084531,356.58667627696633,335.3256455241646,0.0,1.9956455241646154,65.36219451700411,34.63780548299588,34.63780548299588,21.26103075280173,345.95616090056546,0,0,0,0,0,0,0.062041584968343784,0.04055174144844125,0.021489843519902532,361.77242835516324,341.26732902233806,20.505099332825218,1.9615747004495099,2.627128827273189
TSLA,2025-06-02 22:00:00,346.595,355.4,343.04,344.27,99324544,349.75,347.04599999999994,332.00649999999996,290.4532,303.77825,342.1503038173613,324.23508857757685,310.05143226242996,299.0649346851264,367.0224,55.05150554675117,35.46255506607929,49.50411433381429,-64.53744493392071,49.95501400297223,60.343302341258585,2.180000000000007,0.42296248760282035,975045171,1528586691.206236,103429921.1,0.960307645444003,14.299614285714288,0.49480312394633175,385.6949271661874,278.3180728338125,332.00649999999996,107.37685433237493,0.6142099019034355,17.91521523978446,19.393523809728563,-1.4783085699441045,352.6842727743557,331.4213631168445,2.7157272256442866,0.0,39.57253691939255,60.42746308060746,60.42746308060746,21.262909657511216,342.05281794560005,0,0,0,0,0,0,0.061762307658265944,0.0244409120003361,0.03732139565792984,362.69696055339625,342.0374062148097,20.659554338586485,1.3281157228118436,1.1754356249157711
TSLA,2025-06-03 22:00:00,345.095,345.6,327.3308,332.05,98912075,344.78,345.869,334.8415,291.52639999999997,304.3678,340.59641092238263,324.8139709805508,310.91434865325914,299.2428620311437,366.348552,42.15125037661947,11.687205293814648,32.66806979586328,-88.31279470618534,0.8355415769066783,52.36923784676222,-11.769999999999982,-5.123149894279675,876133096,1480775470.5775275,104539735.25,0.9461672613141614,14.466700000000003,0.5122509224544306,381.4550798035866,288.2279201964134,334.8415,93.22715960717323,0.4700570090115113,15.782439941831854,18.671307036149223,-2.8888670943173693,354.7510152518163,333.05592945344955,0.0,5.72512945344954,104.63666962554842,-4.6366696255484205,-4.6366696255484205,21.695085798366733,343.9034723526329,0,0,0,1,0,1,0.06533680409084996,0.06836625584043449,-0.0030294517495845184,359.4061417039619,338.48159956032646,20.92454214363547,-4.432615237807339,-5.067634404017079
TSLA,2025-06-04 22:00:00,322.49,324.5499,273.21,284.7,292818655,330.034,340.877,335.2655,291.4576,304.7107,331.9969630881699,321.84256536443405,309.8860745625778,299.16932422479823,364.78784192,29.543854709277795,12.158730158730169,19.769496839541365,-87.84126984126983,-178.49090393650278,47.24051924842752,-49.920000000000016,-16.776286942032794,583314441,1319023932.8079858,115586547.6,2.5333281517614945,17.743507142857148,0.7457385348627825,379.73906848381165,290.7919315161883,335.2655,88.94713696762335,-0.06848934911087431,10.154397723735826,16.967925173666544,-6.813527449930717,343.3081928057375,320.8193653879939,0.0,47.60936538799393,260.61026534222884,-160.61026534222887,-160.61026534222887,22.488827417743607,332.0637790968657,0,0,0,1,0,1,0.07899131513081703,0.20585947595973844,-0.1268681608289214,354.96049496183974,333.5816800022801,21.378814959559612,-6.080990045903631,-7.094773355260825
TSLA,2025-06-05 22:00:00,298.83,305.5,291.14,295.14,164747685,319.77,336.287,335.7815,291.9192,305.07280000000003,326.3266610746052,319.864597338821,309.30765638473144,299.1539279979201,359.2931714048,31.1338929406908,23.206349206349213,15.684094886298006,-76.7936507936508,-177.9483992365579,48.72631856213722,-45.900000000000034,-14.158571345471472,748062126,1246057687.9194064,118946959.45,1.385051671449009,18.565650000000005,0.7487999902149527,377.97154386170644,293.59145613829355,335.7815,84.38008772341288,0.018352005828464683,6.462063735784227,14.86675288609008,-8.404689150305853,301.838442358241,273.04814933656104,3.661557641758975,0.0,23.266322274653138,76.73367772534687,76.73367772534687,28.790293021679986,287.44329584740103,0,0,0,0,0,0,0.097547919704818,0.02269581337074283,0.07485210633407519,341.8337198934234,318.7340905638027,23.099629329620655,-17.860903306356494,-21.376596395415707
TSLA,2025-06-08 22:00:00,285.955,309.83,281.85,308.58,140908876,312.948,333.211,336.2975,292.6282,305.5102,323.59640552466595,319.02870115323435,309.27911416753176,299.1603169352682,354.12818112051195,38.89588441911328,37.42857142857143,24.264550264550266,-62.57142857142857,-166.7796650904678,55.15215761710922,-30.75999999999999,-7.78196162811548,888971002,1374376421.3175478,119373011.5,1.180408152809314,19.377792857142857,0.7475269273459398,376.7729183359946,295.82208166400545,336.2975,80.95083667198912,0.15760082119582428,4.567704371431603,12.806943183158387,-8.239238811726784,312.5182573792884,283.5223566288592,0.0,1.672356628859177,13.582117738591451,86.41788226140855,86.41788226140855,28.9959007504292,298.0203070040738,0,0,0,0,0,0,0.09396558672120423,0.012762516622232212,0.08120307009897201,333.0200361138878,308.3734327847416,24.64660332914615,-12.35840311191249,-15.448651061069022
TSLA,2025-06-09 22:00:00,314.94,327.83,310.667,326.09,151256520,309.312,329.531,336.683,293.879,306.0243,323.9800354439481,319.55176037713704,309.9385127035015,299.3235857651908,349.2730902532812,44.68110637787244,55.95767195767195,38.864197530864196,-44.04232804232805,-70.80818874782273,55.384827777171374,-36.80000000000001,-4.383650011728842,1040227522,1494963903.876541,121294504.45,1.2470187391082581,19.798514285714287,0.7361156543846008,376.58265471424374,296.78334528575624,336.683,79.7993094284875,0.3672544903475264,4.428275066811068,11.131209559888925,-6.702934493077857,325.74002969297027,294.27345832622245,2.0899703070297164,0.0,-1.1121971407394489,101.11219714073944,101.11219714073944,31.466571366747814,310.00674400959633,0,0,1,0,1,0,0.096496584889901,-0.001073232258056694,0.09756981714795769,327.6311874976107,300.9438518266172,26.68733567099347,-7.6397631426633295,-11.208663328539059
TSLA,2025-06-10 22:00:00,334.395,335.5,322.5,326.43,122611360,308.188,326.48400000000004,336.30100000000004,295.2244,306.60314999999997,324.3569530679561,320.06125965361787,310.58537729349246,299.49310056625137,344.70930483808434,47.4051074076421,56.317460317460345,49.901234567901234,-43.682539682539655,-39.27626223722901,61.842185927138566,-30.46999999999997,-3.80444392055165,1162838882,1446485258.4611564,120575443.75,1.0168849990236921,19.64494285714286,0.7148581153947011,376.4514915877369,296.1505084122632,336.30100000000004,80.30098317547368,0.377074979537549,4.2956934143382455,9.76410633077879,-5.468412916440544,343.21357092451916,311.1454200440947,0.0,0.0,52.33719582741654,47.66280417258347,47.66280417258347,32.06815088042447,327.1794954843069,0,0,0,0,0,0,0.09823898195761563,0.05141552836601768,0.04682345359159794,325.3236986321513,296.5617499447463,28.761948687405017,-3.2522653442182228,-6.578627633295818
TSLA,2025-06-11 22:00:00,323.075,332.56,316.86,319.11,105127536,315.07,322.55199999999996,334.8725,296.2374,307.0971,323.54972951903983,319.9907959697894,310.9197455524374,299.61026875789395,340.41934654779925,43.09117257891753,48.57142857142861,53.615520282186964,-51.42857142857139,-56.42112038116065,56.00845802171926,-39.31999999999999,-12.064261897544704,1057711346,1371489818.7668889,118981957.35,0.8835586364641361,19.632085714285715,0.7019845686680594,375.3499946567137,294.3950053432863,334.8725,80.9549893134274,0.3052930383453762,3.558933549250412,8.523071774473115,-4.964138225222703,343.7631403613706,312.4370155367373,0.0,0.0,78.69834044070649,21.301659559293505,21.301659559293505,31.32612482463327,328.1000779490539,0,0,0,0,0,0,0.09816716751162065,0.07725593168929384,0.020911235822326808,325.4146881432779,294.88527997449495,30.529408168782947,0.13251870044665348,-2.612794224911929
TSLA,2025-06-12 22:00:00,313.97,332.99,313.3,325.31,128964279,321.104,320.437,333.997,297.0884,307.6576,323.82054036226447,320.3848111130784,311.48418169924565,299.7586683184834,336.3867857549313,45.7018565038907,55.132275132275154,53.340388007054706,-44.867724867724846,-46.412825356058676,61.85547346453904,-21.149999999999977,-8.85121882880358,1186675625,1399850170.6241767,120536041.5,1.0699229657380112,20.326371428571427,0.7052575887065902,374.5081540715715,293.48584592842855,333.997,81.02230814314294,0.3927826150712394,3.4357292491860676,7.5056032694157055,-4.069874020229638,336.94042636281404,305.47237294242854,0.0,0.0,36.95947190454323,63.04052809545677,63.04052809545677,31.468053420385502,321.20639965262126,0,0,0,0,0,0,0.09673251182068028,0.03575182552892329,0.06098068629175699,332.4350849441925,301.37012469566844,31.064960248524052,11.629394761755279,11.874910591648497
TSLA,2025-06-15 22:00:00,331.29,332.05,326.41,329.13,83925858,325.214,319.081,332.95449999999994,298.32539999999995,308.2572,324.63738030653144,321.03260292805766,312.1763070470365,299.8754071344537,332.5961786096354,38.23529411764706,59.17460317460319,54.29276895943565,-40.82539682539681,-19.61980167787737,60.83208653236065,-13.560000000000002,-8.17453896158246,1270601483,1396874076.368857,119937551.15,0.6997463029325824,19.061371428571423,0.7021247481653027,372.80150978017195,293.1074902198279,332.95449999999994,79.69401956034403,0.4520102007515878,3.604777378473784,6.725438091227321,-3.120660712753537,343.26215320416276,311.3897319812007,0.0,0.0,44.33975412568108,55.66024587431892,55.66024587431892,31.872421222962032,327.3259425926817,0,0,0,0,0,0,0.09683839584043397,0.0429379066149022,0.05390048922553177,338.5838641091674,306.94359976613674,31.640264343030616,9.837471923300138,9.828986921416186
TSLA,2025-06-16 22:00:00,326.09,327.26,314.74,316.35,88282669,323.26599999999996,316.28900000000004,331.6675,299.8638,308.8102,323.36239872091124,320.6857434293085,312.3400113848553,299.9567222983989,329.0330078930573,36.507619618020904,45.650793650793695,53.31922398589068,-54.349206349206305,-55.96657580866756,55.554455840644366,-27.91999999999996,-8.690757951855902,1182318814,1331296694.443937,119908191.95,0.7362521906494313,19.439942857142853,0.7107426910667397,371.93267255709577,291.40232744290427,331.6675,80.5303451141915,0.3097921972359627,2.676655291602742,5.915681531302406,-3.2390262396996636,347.09147346862244,315.3733543390198,0.0,0.6333543390197747,96.92085884100003,3.0791411589999718,3.0791411589999718,31.718119129602655,331.2324139038211,0,0,0,0,0,0,0.10026274420610923,0.09717551278211606,0.0030872314239931684,342.8541528642978,311.16357896869624,31.690573895601585,6.554749748066642,7.170166189234313
TSLA,2025-06-17 22:00:00,317.31,329.32,315.45,322.05,95137686,322.39,315.289,330.579,301.63899999999995,309.38905,323.1604912253864,320.7867994776778,312.7208625421159,300.0561813513498,273.21,38.22196322196322,53.984746324748556,52.936714383381805,-46.015253675251444,-39.29611482231139,55.45426638962183,-10.0,-6.022936181388423,1277456500,1326701002.3300223,118079298.85,0.8057101196108601,19.59422857142857,0.71415010769648,370.6374204434113,290.5205795565887,330.579,80.11684088682262,0.39354298165539847,2.3736917477086195,5.2072835745836485,-2.833591826875029,334.5842193062012,302.84680064393075,0.0,0.0,39.49350588207069,60.5064941179293,60.5064941179293,31.737418662270443,318.71550997506597,0,0,0,0,0,0,0.09854810949315461,0.038920103419348484,0.059628006073806125,341.1282825406342,309.50385508866344,31.62442745197078,-2.514280421684074,-2.6671192521451497
TSLA,2025-06-19 22:00:00,327.95,332.36,317.78,322.16,108688008,323.0,319.035,329.956,303.645,309.9293,323.0065694984039,320.88851804056816,313.09108764272247,300.1779801395269,274.3322,41.478468228363035,59.55712373768104,53.064221237741094,-40.44287626231896,-28.547504506321985,62.567037393289134,37.460000000000036,-6.422284834577499,1386144508,1283315254.2806401,118395957.05,0.9180043872114635,19.322085714285716,0.7082749305069405,370.13717726393605,289.774822736064,329.956,80.36235452787207,0.40298940286404744,2.1180514578357474,4.589437151234068,-2.4713856933983207,340.10187530199033,308.41402072268136,0.0,0.0,56.62066914970541,43.37933085029459,43.37933085029459,31.687854579308976,324.2579480123359,0,0,0,0,0,0,0.09836061143316667,0.0556924363732006,0.04266817505996606,340.39602952875816,308.69925612585223,31.696773402905922,-1.065054576686566,-1.2876178602413106
TSLA,2025-06-22 22:00:00,327.54,357.54,327.48,348.68,190716815,327.67400000000004,324.389,330.338,305.1746,310.6197,326.956328037111,322.9471464403225,314.48695892756376,300.56906935516713,276.653312,51.81152845823505,89.49365587572629,67.67850864605195,-10.506344124273697,57.310813099710046,69.61577988098941,53.54000000000002,5.008281885258243,1576861323,1361606854.3172336,123076127.0,1.5495841447789465,20.79994285714286,0.7651939057981844,371.103873033833,289.57212696616705,330.338,81.53174606766595,0.7249675848322608,4.009181596788494,4.473386040344954,-0.4642044435564596,340.0554375740175,308.48351756439956,17.484562425982517,0.0,-27.317193326712953,127.31719332671297,127.31719332671297,31.57192000961794,324.26947756920856,0,0,1,0,1,0,0.09054697719862895,-0.024734892812844165,0.11528187001147311,341.0190317709988,309.3014850502464,31.71754672075241,0.9244991005766858,0.9857338629240061
TSLA,2025-06-23 22:00:00,356.17,356.26,340.44,340.47,114736245,329.942,327.578,330.3945,306.93600000000004,311.225,329.0353544929401,324.2451356550452,315.50606140953477,300.80714670029346,281.50651328000004,48.895091881833,79.75809320526504,76.26962427289078,-20.241906794734952,59.21098198366315,69.87536155133517,31.890000000000043,19.589041095890426,1462125078,1247305765.7458055,124580198.35,0.9209830014691095,21.022085714285716,0.7703410677850312,371.2159997403659,289.5730002596341,330.3945,81.64299948073176,0.623409233664644,4.790218837894884,4.53675259985494,0.2534662380399437,366.6732657522475,333.7207193421972,0.0,0.0,79.51818177018225,20.481818229817748,20.481818229817748,32.95254641005033,350.19699254722235,0,0,0,0,0,0,0.09678546247848659,0.0769620399807545,0.01982342249773208,345.70125428061584,313.76768252244574,31.933571758170068,6.820184610961315,7.171394900826283
TSLA,2025-06-24 22:00:00,342.7,343.0,320.4,327.55,119845050,332.1820000000001,327.72400000000005,328.6275,308.44079999999997,311.7119,328.80683841710317,324.48994043219227,315.97844384694866,300.96877436144297,286.0685224832,48.69686088265956,64.43732953871695,77.89635953990276,-35.56267046128305,1.6183787362988291,69.13465843987413,1.4600000000000364,10.981229247136962,1342280028,1203291875.701558,124565130.15,0.962107532466621,21.331428571428575,0.7380863488919234,366.47779618183574,290.77720381816425,328.6275,75.70059236367149,0.4857662936793996,4.316897984910895,4.492781676866131,-0.175883691955236,359.05102234025355,325.6209554929791,0.0,5.220955492979101,94.22961217566872,5.7703878243312765,5.7703878243312765,33.430066847274475,342.3359889166163,0,0,0,0,0,0,0.10206095816600358,0.09617164506259668,0.005889313103406908,348.093164054942,315.81720275323755,32.275961301704434,3.4456475557047286,3.249355410965803
TSLA,2025-06-25 22:00:00,324.61,331.05,323.61,325.78,80440907,332.928,327.659,327.0715,309.9094,312.28715,328.34117096831807,324.5855004041011,316.36287420671084,301.063438581211,290.356811134208,66.1630468995908,58.03937111903812,67.41159795434004,-41.96062888096188,-7.74643852302236,76.67343060596068,-0.6500000000000341,5.573919242983988,1261839121,1169774831.118224,124016960.05,0.6486282760645689,17.66,0.7366507762094203,362.50985167546224,291.6331483245378,327.0715,70.87670335092446,0.48177821570501705,3.7556705642169845,4.345359454336302,-0.5896888901193176,346.6321095420901,313.3745510844283,0.0,0.0,62.69885857266308,37.30114142733692,37.30114142733692,33.257558457661844,330.0033303132592,0,0,0,0,0,0,0.10208594283768754,0.06400672092237138,0.03807922191531616,350.5027421021198,317.92275284133706,32.57998926078271,3.6008542963776398,3.4762627236321473
TSLA,2025-06-26 22:00:00,324.51,329.3393,317.495,323.63,89067049,333.22200000000004,328.111,325.33149999999995,311.2998,312.82395,327.6163754347306,324.51472259369945,316.64789914455463,301.1540170476929,294.3878024661555,61.991750147318804,55.1988373629277,59.22517934022759,-44.8011626370723,-17.21721502573781,70.33364986989683,4.519999999999982,-0.7543929589990431,1172772072,1172976020.1086497,124043029.2,0.7180334886565314,17.020307142857142,0.7361400268205731,357.5588210507064,293.1041789492935,325.33149999999995,64.4546421014129,0.4736015910642586,3.101652841031182,4.096618131675278,-0.994965290644096,344.7976359636812,311.5924321838918,0.0,0.0,63.74794777367108,36.25205222632892,36.25205222632892,33.20520377978943,328.1950340737865,0,0,0,0,0,0,0.10260236622003346,0.06540690283249767,0.03719546338753579,351.44189423445795,318.55843513357917,32.8834591008788,1.3806923756363665,1.0305664618497947
TSLA,2025-06-29 22:00:00,319.9,325.5799,316.6,317.66,76695081,327.01800000000003,327.34600000000006,323.89150000000006,312.82199999999995,313.2814,326.08462536784896,324.0069653466651,316.68759467469636,301.2191542104801,298.17693431818617,54.07833273445924,14.919036545559372,42.71908167584173,-85.08096345444062,-31.428141908202946,64.50018669294994,-7.649999999999977,-2.6866403210489174,1096076991,1114387329.1263561,121704036.35,0.6301769711190027,15.663157142857143,0.7301196151854565,354.6856124072023,293.0973875927978,323.89150000000006,61.5882248144045,0.3988199445790392,2.077660021183874,3.692826509576997,-1.6151664883931232,342.5432407612717,309.3349852951879,0.0,0.0,74.93088815425844,25.069111845741553,25.069111845741553,33.20825546608381,325.9391130282298,0,0,0,0,0,0,0.10454024890160489,0.07833293698064496,0.026207311920959934,351.9394548719088,318.72872867973683,33.210726192171975,0.7315875331982298,0.27601725288631507
TSLA,2025-06-30 22:00:00,298.46,305.89,293.21,300.71,145085665,319.066,324.504,321.7925,314.0088,313.6443,322.18083684971833,322.2812641536352,316.06094193944176,301.21079984614425,357.54,38.54279523293607,11.658635162443643,27.258836356976904,-88.34136483755636,-141.3847946615238,55.53723425945822,-28.420000000000016,-5.766036789821702,950991326,1140932971.3030121,124864628.15,1.1619436757198238,16.03458571428572,0.7512441206243498,352.91263995030147,290.67236004969857,321.7925,62.2402799006029,0.1612724101872842,-0.10042730391688792,2.9341757468782204,-3.0346030507951083,335.97975496137053,303.3655006552887,0.0,10.155500655288733,108.14214738858384,-8.14214738858384,-8.14214738858384,32.61425430608182,319.6726278083296,0,0,0,1,0,1,0.10845749827435676,0.11728826763782566,-0.008830769363468903,345.80075271373346,312.6576849423551,33.14306777137828,-8.370806834773678,-9.095994622911691
TSLA,2025-07-01 22:00:00,312.63,316.832,303.82,315.65,119483730,316.686,324.43399999999997,320.36150000000004,315.7718,314.07349999999997,321.1760927189924,321.7900593866917,316.0448245826137,301.2689088544108,356.2534,45.700382897255885,34.882636406031374,20.486769371344796,-65.11736359396862,-57.111831531502276,55.2769906869154,-0.7000000000000455,-2.9694752697427145,1070475056,1238709082.357423,125872587.45,0.9492434565823331,16.257585714285717,0.7758508239977826,349.7114281986036,291.0115718013965,320.36150000000004,58.6998563972071,0.4197357491282683,-0.6139666676993443,2.2245472639627075,-2.838513931662052,319.02703516550395,286.5260246149448,0.0,0.0,10.390554349842729,89.60944565015727,89.60944565015727,32.50101055055916,302.77652989022437,0,0,0,0,0,0,0.10296534310330797,0.010698669936651257,0.09226667316665671,337.7959552787835,304.8386987667483,32.957256512035215,-11.147158672290592,-12.006269933962294
TSLA,2025-07-02 22:00:00,317.99,318.45,312.76,315.35,58042302,314.6,323.764,319.52650000000006,317.31940000000003,314.49879999999996,320.2797707622243,321.3130179373118,316.01757333245587,301.30575402556667,354.992532,48.41135710664188,34.4162909995337,26.985854189336237,-65.5837090004663,-29.689674258968477,60.80870702864995,-6.699999999999989,-4.186795491143309,1012432754,1233506696.7651565,123829098.8,0.46872909972272203,15.54258571428572,0.7663854885219316,348.4229993509053,290.6300006490948,319.52650000000006,57.79299870181046,0.4277334609067586,-1.0332471750875243,1.5729883761526613,-2.606235551240186,333.7088495581189,301.0035954830595,0.0,0.0,56.13425144469094,43.86574855530906,43.86574855530906,32.70525407505943,317.3562225205892,0,0,0,0,0,0,0.10371096900288386,0.05821737611580431,0.045493592887079555,335.2113032819893,302.3645076464745,32.84679563551473,-3.7282351023519325,-3.947658020907975
TSLA,2025-07-06 22:00:00,291.37,296.15,288.7701,293.94,131177949,308.662,320.942,319.98850000000004,318.18339999999995,314.83459999999997,316.2274983372667,319.28538692653626,315.15168761923576,301.2572331059284,353.75688135999997,38.25533508049419,7.517678519235862,25.60553530826698,-92.48232148076414,-175.45084347216923,52.59638501521284,-28.220000000000027,-7.08392603129446,881254805,1286119010.1088471,115747063.5,1.1333155678718363,16.034721428571434,0.6147467886768816,346.7576946087294,293.21930539127067,319.98850000000004,53.53838921745876,0.013461268059486458,-3.0578885892695666,0.6468129830682154,-3.704701572337782,332.9578807498368,300.74727292414775,0.0,11.977172924147737,121.13363697135426,-21.13363697135426,-21.13363697135426,32.21060782568907,316.8525768369923,0,0,0,1,0,1,0.10958225428893334,0.1327409700953828,-0.023158715806449456,332.8433522392204,300.19547579452575,32.64787644469466,-3.4338272595034622,-3.48055926253805
TSLA,2025-07-07 22:00:00,297.0,304.0499,294.35,297.81,103246742,304.692,315.855,320.122,318.9494,315.18429999999995,313.3940370546103,317.69461748646484,314.4715470840177,301.2457606443026,351.1574101056,38.27844311377245,13.14514053386727,18.359703350878945,-86.85485946613272,-139.62516622378487,52.90931499670957,-50.870000000000005,-7.5267815556590625,984501547,1256529466.0840838,112672016.35,0.9163476907990917,16.275428571428574,0.6028675641280339,346.39138550360224,293.8526144963978,320.122,52.538771007204446,0.07532314570242897,-4.3005804318545415,-0.3426656999163363,-3.9579147319382053,305.7584890049082,279.69804972884907,0.0,0.0,30.500211146518215,69.49978885348177,69.49978885348177,26.060439276059128,292.72826936687864,0,0,0,0,0,0,0.08750693152029525,0.026689798881529152,0.0608171326387661,325.4864018879477,294.268088681258,31.21831320668972,-10.738717738120503,-9.580854728752165
